amount,failure_reason,payment_method,customer_success_rate,previous_attempts,hours_since_failure,intervention,recovered,recovered_amount
7788.82,insufficient_funds,upi,0.752,0,1.03,retry_now,1,7788.82
1574.37,network_error,netbanking,0.87,0,2.95,request_card_update,1,1574.37
6085.18,expired_card,upi,0.9,0,9.48,retry_now,0,0.0
4766.03,card_declined,card,0.591,4,6.11,retry_later,0,0.0
13367.41,expired_card,wallet,0.496,2,13.66,request_alternative_payment,1,13367.41
3244.86,network_error,netbanking,0.795,1,26.17,request_alternative_payment,0,0.0
4121.13,expired_card,upi,0.792,0,51.72,retry_now,1,4121.13
11663.79,card_declined,card,0.769,1,0.53,request_alternative_payment,0,0.0
4645.09,insufficient_funds,upi,0.943,1,10.15,request_card_update,0,0.0
2059.3,insufficient_funds,card,0.808,3,5.56,retry_later,1,2059.3
38503.32,network_error,card,0.451,0,51.92,retry_later,1,38503.32
2109.74,expired_card,upi,0.875,0,6.77,request_card_update,0,0.0
4747.78,card_declined,upi,0.917,0,83.92,retry_later,0,0.0
6598.14,insufficient_funds,card,0.703,2,15.0,request_card_update,0,0.0
6193.7,insufficient_funds,wallet,0.655,1,26.0,request_card_update,1,6193.7
4295.82,card_declined,netbanking,0.844,2,34.4,retry_later,1,4295.82
4312.98,expired_card,upi,0.697,1,18.93,request_alternative_payment,0,0.0
4143.3,card_declined,card,0.517,1,27.09,request_card_update,1,4143.3
2047.65,network_error,card,0.832,0,14.68,request_alternative_payment,0,0.0
27927.54,card_declined,upi,0.848,2,6.64,retry_now,1,27927.54
4193.12,expired_card,netbanking,0.768,1,21.03,request_card_update,0,0.0
8060.56,network_error,upi,0.847,0,44.35,request_card_update,1,8060.56
3825.6,insufficient_funds,card,0.726,0,26.69,request_alternative_payment,1,3825.6
3764.54,network_error,card,0.897,0,4.53,request_alternative_payment,1,3764.54
3473.22,network_error,card,0.772,1,33.08,request_alternative_payment,0,0.0
1447.1,expired_card,upi,0.672,1,4.64,request_alternative_payment,0,0.0
4397.08,card_declined,upi,0.538,1,8.4,request_alternative_payment,1,4397.08
3610.45,insufficient_funds,card,0.566,0,1.14,request_card_update,0,0.0
12764.37,card_declined,upi,0.934,0,17.47,retry_later,1,12764.37
1919.53,network_error,netbanking,0.676,0,13.66,request_card_update,1,1919.53
3151.0,insufficient_funds,card,0.767,1,45.58,retry_now,1,3151.0
2436.8,expired_card,card,0.708,1,15.12,retry_now,0,0.0
15854.64,insufficient_funds,upi,0.735,0,8.16,retry_now,1,15854.64
2494.06,expired_card,wallet,0.692,0,3.48,retry_now,0,0.0
7840.31,card_declined,card,0.649,0,10.12,retry_later,0,0.0
10865.22,insufficient_funds,card,0.615,1,2.39,retry_later,0,0.0
4448.38,card_declined,upi,0.766,0,10.82,retry_now,1,4448.38
1661.95,card_declined,card,0.921,1,4.37,retry_later,0,0.0
1678.86,expired_card,netbanking,0.447,0,0.53,request_alternative_payment,0,0.0
9946.78,card_declined,upi,0.505,2,15.66,request_alternative_payment,1,9946.78
1823.87,insufficient_funds,card,0.863,0,12.15,retry_later,0,0.0
6841.86,expired_card,netbanking,0.859,0,8.91,request_card_update,1,6841.86
5478.97,card_declined,upi,0.872,2,12.04,retry_later,0,0.0
6760.82,insufficient_funds,upi,0.849,4,12.36,request_card_update,0,0.0
7291.47,expired_card,card,0.746,1,0.72,request_card_update,0,0.0
2369.08,insufficient_funds,upi,0.397,0,1.18,retry_later,1,2369.08
2291.06,insufficient_funds,netbanking,0.926,2,45.19,request_alternative_payment,0,0.0
8858.52,card_declined,card,0.883,1,3.56,retry_later,0,0.0
3022.13,card_declined,card,0.752,2,0.25,request_alternative_payment,0,0.0
553.95,card_declined,wallet,0.878,1,7.03,request_card_update,1,553.95
8401.77,expired_card,card,0.925,1,4.72,request_alternative_payment,1,8401.77
2182.41,insufficient_funds,card,0.966,1,4.93,request_alternative_payment,1,2182.41
7265.57,expired_card,card,0.904,0,8.06,retry_now,1,7265.57
15236.52,insufficient_funds,upi,0.861,1,23.59,retry_now,1,15236.52
5067.5,insufficient_funds,upi,0.775,0,5.42,retry_now,0,0.0
11090.08,insufficient_funds,card,0.855,2,52.61,request_alternative_payment,0,0.0
5654.64,insufficient_funds,card,0.794,0,34.59,request_alternative_payment,0,0.0
17803.26,card_declined,upi,0.569,2,0.45,request_card_update,1,17803.26
2137.75,expired_card,upi,0.918,2,28.51,retry_later,1,2137.75
4967.25,network_error,card,0.653,1,12.73,retry_now,1,4967.25
8567.42,network_error,upi,0.78,2,48.27,request_alternative_payment,1,8567.42
4293.53,insufficient_funds,upi,0.481,0,1.84,request_alternative_payment,0,0.0
12568.74,expired_card,card,0.641,1,36.32,retry_now,0,0.0
3538.87,card_declined,card,0.699,1,17.98,retry_now,0,0.0
26178.4,network_error,wallet,0.527,1,3.95,request_alternative_payment,1,26178.4
27308.44,network_error,netbanking,0.869,1,3.75,retry_later,1,27308.44
6265.73,insufficient_funds,card,0.603,0,17.46,retry_later,1,6265.73
7779.71,card_declined,netbanking,0.595,1,35.03,retry_now,0,0.0
12971.76,expired_card,upi,0.7,0,51.66,request_card_update,0,0.0
1934.17,insufficient_funds,wallet,0.683,1,7.84,request_card_update,1,1934.17
1750.39,network_error,wallet,0.499,0,3.41,retry_later,1,1750.39
13661.38,expired_card,upi,0.783,1,3.42,request_alternative_payment,0,0.0
6225.34,card_declined,upi,0.933,1,10.99,retry_now,1,6225.34
4171.32,card_declined,card,0.894,1,0.25,request_card_update,0,0.0
5044.69,card_declined,upi,0.824,1,7.38,request_card_update,1,5044.69
741.27,network_error,card,0.674,2,4.06,request_card_update,1,741.27
4293.01,card_declined,upi,0.641,3,55.79,retry_later,0,0.0
2737.38,card_declined,card,0.921,0,21.31,retry_later,1,2737.38
10421.75,insufficient_funds,netbanking,0.814,3,52.79,retry_later,0,0.0
11083.56,expired_card,wallet,0.932,1,34.56,request_alternative_payment,0,0.0
7931.02,expired_card,card,0.802,0,1.99,retry_now,1,7931.02
6860.67,card_declined,upi,0.905,1,15.93,request_alternative_payment,0,0.0
1509.17,expired_card,netbanking,0.486,1,2.7,retry_later,0,0.0
8020.11,network_error,upi,0.695,0,7.76,retry_now,0,0.0
8272.66,expired_card,wallet,0.594,1,5.42,retry_later,1,8272.66
13539.24,insufficient_funds,upi,0.84,2,1.68,retry_now,1,13539.24
27221.46,insufficient_funds,card,0.92,1,15.34,retry_now,0,0.0
1290.96,expired_card,upi,0.684,0,34.49,request_card_update,0,0.0
3664.37,card_declined,upi,0.715,2,6.89,retry_later,0,0.0
2761.09,card_declined,card,0.6,1,8.74,request_alternative_payment,1,2761.09
5739.91,network_error,netbanking,0.873,1,6.7,retry_now,0,0.0
5053.9,card_declined,upi,0.922,3,5.42,request_card_update,0,0.0
4146.12,insufficient_funds,card,0.634,4,30.13,retry_later,0,0.0
11376.18,card_declined,card,0.378,0,18.4,request_alternative_payment,0,0.0
2071.57,card_declined,card,0.597,0,53.81,retry_now,0,0.0
2173.94,insufficient_funds,card,0.927,2,16.23,retry_later,0,0.0
2203.52,insufficient_funds,upi,0.55,0,13.55,request_card_update,0,0.0
3747.83,card_declined,card,0.649,0,5.24,retry_later,1,3747.83
1871.17,network_error,netbanking,0.852,0,39.44,retry_now,1,1871.17
4809.44,card_declined,wallet,0.837,2,7.6,retry_later,1,4809.44
4379.99,card_declined,upi,0.745,1,3.74,retry_now,1,4379.99
2665.06,network_error,upi,0.466,0,76.81,retry_now,0,0.0
10058.83,insufficient_funds,wallet,0.918,0,27.48,request_alternative_payment,1,10058.83
4767.57,card_declined,card,0.763,1,34.26,retry_later,1,4767.57
11699.61,insufficient_funds,card,0.78,1,6.09,retry_now,1,11699.61
4277.63,network_error,card,0.549,1,1.06,retry_later,1,4277.63
4904.15,insufficient_funds,card,0.885,2,54.17,request_alternative_payment,1,4904.15
3187.42,card_declined,card,0.634,0,96.0,request_card_update,0,0.0
4971.89,card_declined,upi,0.827,0,5.11,retry_now,0,0.0
8839.43,network_error,upi,0.74,1,21.53,request_card_update,0,0.0
3597.97,network_error,card,0.929,2,8.44,request_card_update,0,0.0
7569.81,expired_card,card,0.578,0,43.97,retry_now,1,7569.81
2609.71,network_error,card,0.956,1,19.37,request_alternative_payment,1,2609.71
9176.8,insufficient_funds,upi,0.707,0,12.79,request_alternative_payment,1,9176.8
3144.05,insufficient_funds,card,0.655,0,4.85,request_card_update,0,0.0
9882.66,insufficient_funds,card,0.47,3,8.65,request_card_update,0,0.0
5249.95,insufficient_funds,card,0.826,1,1.19,request_alternative_payment,1,5249.95
16881.21,insufficient_funds,upi,0.961,1,5.36,retry_now,0,0.0
1986.12,card_declined,card,0.967,1,43.48,request_alternative_payment,0,0.0
1534.95,network_error,upi,0.925,4,11.52,request_card_update,0,0.0
3054.04,network_error,netbanking,0.757,1,35.72,request_alternative_payment,1,3054.04
1651.61,insufficient_funds,upi,0.532,0,7.3,retry_now,1,1651.61
1654.09,card_declined,card,0.469,0,6.53,request_card_update,1,1654.09
8220.89,insufficient_funds,upi,0.751,2,30.95,retry_later,0,0.0
4983.31,card_declined,card,0.819,3,39.64,request_card_update,0,0.0
3406.53,card_declined,netbanking,0.894,3,5.02,request_alternative_payment,0,0.0
3668.81,insufficient_funds,netbanking,0.837,0,13.59,retry_later,0,0.0
3100.76,insufficient_funds,card,0.804,1,1.78,request_card_update,1,3100.76
18722.64,expired_card,card,0.959,1,22.31,retry_later,0,0.0
2776.06,card_declined,upi,0.835,1,5.03,retry_now,0,0.0
1736.26,card_declined,upi,0.501,2,43.92,request_card_update,0,0.0
9452.49,insufficient_funds,card,0.961,3,45.34,request_card_update,0,0.0
4207.35,insufficient_funds,netbanking,0.82,0,2.66,retry_now,1,4207.35
25545.39,card_declined,card,0.424,0,1.13,retry_later,0,0.0
3282.07,expired_card,netbanking,0.853,0,2.14,request_alternative_payment,0,0.0
9837.73,insufficient_funds,netbanking,0.717,2,33.13,retry_later,0,0.0
11884.03,insufficient_funds,card,0.381,3,20.57,retry_now,0,0.0
3294.88,expired_card,card,0.59,2,62.79,retry_now,1,3294.88
2759.64,card_declined,card,0.99,0,28.43,request_card_update,1,2759.64
9047.89,insufficient_funds,netbanking,0.894,1,4.42,retry_later,1,9047.89
7919.69,card_declined,card,0.713,1,4.32,retry_now,0,0.0
1617.61,card_declined,card,0.755,2,30.55,retry_later,0,0.0
2027.27,expired_card,upi,0.448,2,20.25,retry_later,0,0.0
657.24,insufficient_funds,card,0.511,0,33.66,request_card_update,0,0.0
8050.61,network_error,card,0.461,0,4.97,retry_now,0,0.0
4055.1,insufficient_funds,netbanking,0.542,0,2.68,retry_later,1,4055.1
4391.71,network_error,upi,0.883,1,28.86,request_card_update,0,0.0
1292.12,network_error,upi,0.775,0,2.61,retry_later,1,1292.12
2077.07,network_error,card,0.698,1,27.68,retry_later,0,0.0
3411.22,expired_card,upi,0.828,1,5.2,retry_now,0,0.0
2919.98,network_error,upi,0.789,1,0.85,request_card_update,1,2919.98
5494.28,insufficient_funds,card,0.471,2,1.51,request_alternative_payment,1,5494.28
7974.21,insufficient_funds,wallet,0.42,1,23.8,request_alternative_payment,0,0.0
30726.58,insufficient_funds,card,0.698,2,4.28,retry_later,0,0.0
4920.57,card_declined,card,0.86,3,4.61,retry_now,1,4920.57
12203.95,insufficient_funds,netbanking,0.816,0,5.41,request_card_update,0,0.0
2574.0,network_error,card,0.873,0,10.26,retry_later,0,0.0
1309.28,network_error,wallet,0.666,0,9.07,retry_now,1,1309.28
3771.97,expired_card,card,0.796,2,64.52,retry_later,1,3771.97
1392.72,card_declined,card,0.857,1,5.58,request_alternative_payment,0,0.0
5059.04,network_error,card,0.939,1,35.64,retry_later,1,5059.04
2678.01,network_error,card,0.823,2,54.73,retry_now,1,2678.01
1047.1,expired_card,wallet,0.94,1,4.45,retry_now,0,0.0
20050.58,network_error,wallet,0.83,0,3.63,retry_now,1,20050.58
3252.38,insufficient_funds,upi,0.539,0,37.83,request_card_update,1,3252.38
1348.97,insufficient_funds,card,0.695,3,5.56,request_card_update,1,1348.97
10257.15,expired_card,upi,0.977,0,13.8,request_alternative_payment,0,0.0
2791.41,network_error,card,0.917,0,2.19,request_alternative_payment,1,2791.41
11960.04,network_error,card,0.845,2,18.71,request_card_update,0,0.0
2780.75,network_error,card,0.772,2,7.78,request_alternative_payment,0,0.0
3243.72,network_error,card,0.739,1,53.18,request_alternative_payment,0,0.0
6588.35,network_error,card,0.817,1,13.36,retry_now,0,0.0
8036.66,expired_card,upi,0.885,4,0.25,retry_now,0,0.0
9246.31,expired_card,card,0.907,1,13.79,retry_now,0,0.0
4653.62,card_declined,card,0.818,3,11.15,request_card_update,0,0.0
7631.86,insufficient_funds,card,0.57,4,5.51,retry_later,0,0.0
9078.79,insufficient_funds,upi,0.562,0,6.9,retry_now,0,0.0
5870.23,card_declined,upi,0.819,2,39.35,retry_later,0,0.0
4460.73,network_error,card,0.888,4,24.65,retry_now,0,0.0
1573.34,network_error,netbanking,0.711,1,18.38,retry_now,1,1573.34
8075.04,card_declined,upi,0.895,1,9.54,retry_now,0,0.0
5171.57,insufficient_funds,card,0.944,1,3.86,retry_later,1,5171.57
3591.41,card_declined,card,0.75,2,30.78,retry_now,0,0.0
13896.69,network_error,wallet,0.648,2,11.04,retry_later,0,0.0
1595.47,card_declined,card,0.652,1,0.87,request_card_update,0,0.0
18628.02,insufficient_funds,card,0.721,1,2.49,request_card_update,0,0.0
4911.7,card_declined,upi,0.914,1,6.45,retry_now,0,0.0
6445.95,card_declined,card,0.771,0,3.24,request_alternative_payment,0,0.0
3645.17,card_declined,netbanking,0.932,0,8.13,retry_now,1,3645.17
1317.56,network_error,netbanking,0.915,0,11.62,request_alternative_payment,1,1317.56
4471.62,expired_card,netbanking,0.866,1,15.21,retry_later,0,0.0
6535.4,insufficient_funds,upi,0.701,2,1.32,retry_later,0,0.0
8588.45,insufficient_funds,upi,0.919,3,3.42,retry_later,0,0.0
4267.43,card_declined,card,0.555,2,3.84,retry_now,0,0.0
865.37,insufficient_funds,netbanking,0.931,0,66.33,retry_now,0,0.0
1456.61,card_declined,card,0.85,1,19.61,retry_later,1,1456.61
25817.53,insufficient_funds,card,0.815,1,33.93,retry_later,1,25817.53
2086.34,insufficient_funds,wallet,0.945,0,16.8,request_alternative_payment,1,2086.34
15659.5,network_error,wallet,0.865,0,9.79,retry_later,1,15659.5
2368.29,insufficient_funds,upi,0.764,2,3.85,request_card_update,0,0.0
4320.94,network_error,upi,0.833,0,19.83,retry_later,1,4320.94
8244.98,insufficient_funds,card,0.562,0,48.93,request_card_update,0,0.0
2594.21,insufficient_funds,upi,0.535,0,2.49,retry_later,1,2594.21
17871.55,insufficient_funds,card,0.894,1,72.0,request_alternative_payment,0,0.0
5312.28,insufficient_funds,card,0.695,0,60.16,request_alternative_payment,0,0.0
7229.13,card_declined,card,0.655,0,14.89,request_card_update,0,0.0
4036.4,network_error,netbanking,0.903,2,17.35,request_card_update,1,4036.4
8469.01,expired_card,wallet,0.891,1,0.88,request_alternative_payment,1,8469.01
17680.67,insufficient_funds,wallet,0.899,1,7.77,request_alternative_payment,1,17680.67
4501.49,insufficient_funds,netbanking,0.536,4,5.0,retry_now,1,4501.49
19949.58,insufficient_funds,card,0.93,2,46.39,retry_later,1,19949.58
3065.35,network_error,card,0.918,2,41.56,request_alternative_payment,1,3065.35
9213.91,insufficient_funds,card,0.854,4,4.03,request_card_update,0,0.0
7394.45,insufficient_funds,card,0.738,0,2.3,request_alternative_payment,1,7394.45
2126.7,expired_card,upi,0.974,3,22.78,request_alternative_payment,1,2126.7
5932.74,expired_card,card,0.709,0,5.32,retry_now,1,5932.74
5029.55,network_error,netbanking,0.647,0,2.78,retry_later,1,5029.55
2526.62,insufficient_funds,card,0.659,1,7.54,request_card_update,0,0.0
6658.14,card_declined,card,0.924,3,11.84,retry_later,0,0.0
5620.77,insufficient_funds,netbanking,0.915,0,7.12,request_alternative_payment,0,0.0
4717.92,network_error,upi,0.778,0,0.58,retry_now,0,0.0
4733.08,network_error,card,0.611,0,11.9,request_alternative_payment,1,4733.08
4652.62,insufficient_funds,upi,0.794,1,14.72,retry_later,0,0.0
3725.79,expired_card,upi,0.903,4,9.24,request_alternative_payment,0,0.0
5591.82,card_declined,card,0.741,2,9.98,retry_now,0,0.0
2987.11,network_error,upi,0.931,1,17.01,request_alternative_payment,1,2987.11
41883.23,insufficient_funds,wallet,0.816,0,40.89,request_alternative_payment,0,0.0
1619.26,card_declined,card,0.952,4,15.55,request_alternative_payment,0,0.0
3131.93,insufficient_funds,card,0.805,0,6.09,request_card_update,0,0.0
3336.24,network_error,card,0.86,0,10.1,retry_now,1,3336.24
25580.56,insufficient_funds,upi,0.976,0,14.35,request_card_update,1,25580.56
1739.03,insufficient_funds,wallet,0.773,1,5.85,request_card_update,0,0.0
7029.92,network_error,card,0.528,3,1.68,retry_later,1,7029.92
6099.17,network_error,netbanking,0.879,2,7.68,retry_later,0,0.0
6529.43,card_declined,netbanking,0.737,1,17.98,request_card_update,0,0.0
13443.72,network_error,card,0.701,2,43.41,request_alternative_payment,1,13443.72
13224.9,network_error,netbanking,0.504,2,0.67,retry_later,1,13224.9
3485.71,card_declined,wallet,0.799,0,7.42,request_alternative_payment,0,0.0
5839.54,insufficient_funds,wallet,0.887,0,2.61,retry_later,1,5839.54
1125.42,insufficient_funds,upi,0.519,0,28.57,request_card_update,1,1125.42
5412.51,card_declined,card,0.717,2,4.54,request_alternative_payment,0,0.0
2649.17,insufficient_funds,card,0.844,3,54.08,retry_now,0,0.0
4307.39,card_declined,card,0.528,3,6.97,request_alternative_payment,0,0.0
1298.41,card_declined,upi,0.81,1,24.29,retry_later,1,1298.41
6912.53,insufficient_funds,card,0.643,1,80.21,retry_later,1,6912.53
1286.83,network_error,upi,0.921,1,53.62,retry_now,1,1286.83
5629.75,network_error,netbanking,0.622,3,11.68,retry_later,0,0.0
1874.3,card_declined,card,0.757,2,8.19,retry_later,0,0.0
2533.81,expired_card,wallet,0.853,2,52.49,request_card_update,1,2533.81
12594.04,insufficient_funds,card,0.593,0,21.21,request_alternative_payment,0,0.0
8002.65,insufficient_funds,card,0.918,1,4.76,request_alternative_payment,1,8002.65
12538.46,insufficient_funds,netbanking,0.631,2,7.67,retry_later,1,12538.46
17413.04,card_declined,card,0.911,1,19.81,retry_later,0,0.0
2694.38,insufficient_funds,card,0.729,0,8.44,request_alternative_payment,1,2694.38
16586.93,expired_card,wallet,0.792,1,12.72,request_alternative_payment,1,16586.93
1548.11,insufficient_funds,wallet,0.767,0,7.77,request_alternative_payment,1,1548.11
9082.22,card_declined,netbanking,0.845,3,38.73,request_alternative_payment,0,0.0
3369.51,card_declined,card,0.615,2,12.37,request_alternative_payment,0,0.0
2375.48,insufficient_funds,card,0.482,3,8.39,retry_later,0,0.0
8174.45,network_error,card,0.463,0,1.77,request_card_update,0,0.0
10648.29,network_error,card,0.951,0,6.69,retry_now,1,10648.29
10398.41,network_error,wallet,0.976,1,3.05,retry_now,0,0.0
5937.72,card_declined,card,0.883,0,37.3,request_alternative_payment,1,5937.72
5556.7,card_declined,upi,0.589,1,1.23,request_alternative_payment,0,0.0
7621.18,card_declined,card,0.848,0,16.11,request_card_update,0,0.0
6375.41,network_error,upi,0.757,0,2.19,request_card_update,1,6375.41
7710.03,card_declined,card,0.751,0,8.83,request_card_update,0,0.0
5886.36,card_declined,card,0.696,3,3.57,request_card_update,0,0.0
9812.58,insufficient_funds,card,0.852,1,6.01,request_card_update,0,0.0
1360.25,network_error,wallet,0.806,1,42.24,retry_later,1,1360.25
4501.54,insufficient_funds,upi,0.789,2,6.35,retry_later,0,0.0
1652.62,expired_card,upi,0.701,2,10.84,retry_later,0,0.0
6238.87,insufficient_funds,card,0.825,1,33.15,retry_later,0,0.0
18596.66,card_declined,upi,0.706,1,34.9,retry_now,1,18596.66
3421.81,insufficient_funds,upi,0.798,0,5.54,retry_now,0,0.0
5535.82,insufficient_funds,upi,0.822,2,69.64,retry_later,0,0.0
9158.0,insufficient_funds,upi,0.8,0,71.33,request_alternative_payment,1,9158.0
956.25,network_error,netbanking,0.864,0,16.17,retry_later,1,956.25
3292.84,insufficient_funds,wallet,0.487,3,3.46,request_alternative_payment,1,3292.84
6692.92,insufficient_funds,wallet,0.467,2,8.16,request_alternative_payment,0,0.0
492.55,insufficient_funds,upi,0.81,1,10.03,retry_now,0,0.0
