amount,failure_reason,payment_method,customer_success_rate,customer_tenure_days,historical_payments,historical_failed_payments,historical_recovered_payments,historical_recovery_rate,days_since_last_success,previous_attempts,hours_since_failure,payment_hour,previous_recovery_attempts,previous_recovery_success,customer_recovery_history,intervention,recovered,recovered_amount
3457.52,network_error,upi,0.988,733,25,0,0,0.0,6.72,2,1.16,2,2,2,1.0,request_alternative_payment,1,3457.52
8210.81,card_declined,upi,0.692,533,23,9,5,0.5555555555555556,7.22,0,94.92,12,3,2,0.6666666666666666,retry_now,0,0.0
19720.2,insufficient_funds,card,0.752,502,20,5,5,1.0,8.42,0,14.59,10,0,0,0.0,request_card_update,1,19720.2
1257.54,card_declined,card,0.946,523,20,0,0,0.0,21.57,1,6.15,7,1,1,1.0,retry_later,1,1257.54
1784.7,network_error,upi,0.694,676,23,4,3,0.75,41.84,0,8.75,22,0,0,0.0,retry_later,1,1784.7
2654.57,insufficient_funds,upi,0.761,499,22,3,3,1.0,10.65,4,18.14,13,1,0,0.0,request_card_update,0,0.0
9226.05,card_declined,card,0.815,1038,15,3,3,1.0,5.39,0,24.72,9,2,2,1.0,request_alternative_payment,1,9226.05
4243.89,network_error,upi,0.346,163,18,10,4,0.4,71.3,0,9.93,15,0,0,0.0,retry_later,1,4243.89
2801.49,card_declined,upi,0.889,758,28,5,4,0.8,86.17,0,3.27,11,0,0,0.0,request_alternative_payment,1,2801.49
8871.33,card_declined,card,0.694,205,19,3,3,1.0,5.71,3,69.35,8,3,3,1.0,retry_now,0,0.0
10746.18,expired_card,card,0.721,514,15,6,4,0.6666666666666666,14.3,3,70.91,10,0,0,0.0,request_card_update,0,0.0
4925.52,insufficient_funds,card,0.667,494,21,10,8,0.8,37.01,0,18.38,6,1,0,0.0,request_card_update,1,4925.52
2602.47,insufficient_funds,netbanking,0.716,633,19,8,7,0.875,0.5,1,9.28,5,0,0,0.0,request_alternative_payment,0,0.0
6206.9,insufficient_funds,card,0.536,254,20,10,7,0.7,2.7,2,13.85,8,1,0,0.0,retry_now,1,6206.9
4148.82,network_error,wallet,0.712,261,20,4,3,0.75,7.5,0,29.92,3,1,1,1.0,request_card_update,1,4148.82
4123.19,expired_card,upi,0.834,909,23,4,3,0.75,13.6,1,0.31,8,2,2,1.0,request_alternative_payment,1,4123.19
3318.52,network_error,netbanking,0.683,419,9,2,1,0.5,26.63,3,3.24,12,0,0,0.0,retry_later,0,0.0
10479.54,expired_card,wallet,0.844,436,18,4,2,0.5,29.3,1,0.57,1,2,1,0.5,request_alternative_payment,1,10479.54
6106.43,network_error,card,0.538,1081,17,6,5,0.8333333333333334,4.55,0,14.07,3,3,1,0.3333333333333333,retry_later,0,0.0
11450.1,insufficient_funds,upi,0.771,634,11,3,3,1.0,11.87,4,49.45,1,1,0,0.0,retry_now,0,0.0
14563.21,insufficient_funds,card,0.648,401,15,4,3,0.75,58.24,4,6.02,2,1,1,1.0,request_alternative_payment,1,14563.21
7218.32,network_error,card,0.768,476,22,4,2,0.5,179.62,0,5.39,15,2,2,1.0,request_card_update,0,0.0
3334.28,network_error,netbanking,0.721,398,26,8,6,0.75,2.94,0,0.87,12,0,0,0.0,retry_now,1,3334.28
11492.55,card_declined,card,0.77,488,20,3,3,1.0,9.74,0,26.71,21,0,0,0.0,request_card_update,1,11492.55
7257.02,card_declined,netbanking,0.84,767,16,3,2,0.6666666666666666,14.08,2,0.96,21,1,1,1.0,request_alternative_payment,1,7257.02
40130.32,card_declined,netbanking,0.647,558,13,3,3,1.0,48.36,1,12.62,0,1,0,0.0,retry_now,0,0.0
6407.83,insufficient_funds,upi,0.877,518,17,3,3,1.0,1.28,0,14.55,13,1,1,1.0,request_alternative_payment,0,0.0
8737.19,card_declined,upi,0.784,572,19,6,6,1.0,3.3,0,21.4,1,3,3,1.0,retry_now,1,8737.19
6307.74,network_error,netbanking,0.879,627,15,5,5,1.0,26.99,4,0.25,7,0,0,0.0,request_alternative_payment,1,6307.74
4618.91,network_error,card,0.599,396,15,5,4,0.8,25.38,1,15.81,23,0,0,0.0,request_alternative_payment,1,4618.91
4064.96,insufficient_funds,upi,0.55,353,12,7,3,0.42857142857142855,48.47,0,36.89,14,2,1,0.5,retry_later,1,4064.96
6327.04,expired_card,card,0.928,1106,21,1,1,1.0,50.03,0,14.11,23,1,1,1.0,request_alternative_payment,1,6327.04
7586.56,insufficient_funds,card,0.813,306,15,3,3,1.0,34.02,1,13.54,1,0,0,0.0,request_card_update,1,7586.56
12590.57,insufficient_funds,card,0.826,568,22,4,3,0.75,11.38,2,38.35,22,2,2,1.0,retry_now,1,12590.57
6401.41,network_error,card,0.976,347,27,0,0,0.0,54.54,0,42.97,12,0,0,0.0,retry_now,1,6401.41
3452.6,expired_card,card,0.556,276,15,7,5,0.7142857142857143,48.84,4,12.22,4,3,2,0.6666666666666666,retry_now,0,0.0
3849.54,expired_card,upi,0.804,428,22,5,4,0.8,15.32,0,2.2,21,0,0,0.0,retry_later,1,3849.54
1735.14,insufficient_funds,upi,0.869,666,17,5,5,1.0,4.54,0,11.6,16,2,2,1.0,retry_later,1,1735.14
18885.77,insufficient_funds,wallet,0.566,616,13,5,1,0.2,67.16,1,13.28,1,1,0,0.0,request_card_update,0,0.0
3243.0,network_error,netbanking,0.505,233,24,8,4,0.5,21.63,0,30.32,23,0,0,0.0,request_card_update,1,3243.0
10841.6,network_error,netbanking,0.661,663,17,6,3,0.5,16.22,0,0.9,7,1,1,1.0,retry_later,0,0.0
6238.12,card_declined,wallet,0.572,620,21,9,8,0.8888888888888888,1.72,0,54.39,23,0,0,0.0,request_card_update,0,0.0
6375.25,insufficient_funds,netbanking,0.765,487,18,1,1,1.0,3.69,1,31.79,3,2,2,1.0,retry_now,1,6375.25
4551.6,card_declined,card,0.75,283,19,8,6,0.75,0.79,2,25.65,23,0,0,0.0,retry_now,1,4551.6
2662.32,insufficient_funds,card,0.618,827,23,9,6,0.6666666666666666,0.66,0,25.77,22,0,0,0.0,request_card_update,1,2662.32
2303.91,insufficient_funds,card,0.799,542,15,1,0,0.0,50.06,1,3.73,8,2,2,1.0,retry_later,1,2303.91
19929.68,network_error,card,0.428,393,18,15,10,0.6666666666666666,14.28,1,2.78,21,1,0,0.0,request_card_update,0,0.0
5477.27,insufficient_funds,netbanking,0.807,309,15,4,3,0.75,1.05,1,13.97,18,3,3,1.0,request_alternative_payment,1,5477.27
12300.65,network_error,upi,0.898,239,27,2,2,1.0,17.05,0,15.05,8,3,2,0.6666666666666666,request_alternative_payment,1,12300.65
15140.35,card_declined,netbanking,0.905,265,17,1,1,1.0,96.58,1,21.86,10,1,1,1.0,request_alternative_payment,1,15140.35
3599.38,card_declined,card,0.848,272,16,0,0,0.0,35.98,1,19.7,22,1,1,1.0,request_alternative_payment,1,3599.38
7016.35,card_declined,wallet,0.742,496,19,2,2,1.0,1.68,1,48.18,7,1,0,0.0,request_alternative_payment,1,7016.35
5183.32,expired_card,card,0.427,409,14,9,3,0.3333333333333333,26.65,2,16.75,19,2,1,0.5,request_card_update,1,5183.32
1981.13,card_declined,card,0.971,496,13,0,0,0.0,24.17,0,9.9,18,1,1,1.0,request_card_update,1,1981.13
4310.5,expired_card,wallet,0.611,745,21,11,8,0.7272727272727273,100.36,3,26.89,8,1,1,1.0,retry_later,0,0.0
8000.01,card_declined,card,0.897,257,15,1,1,1.0,5.43,4,11.99,15,1,1,1.0,retry_later,1,8000.01
3354.2,card_declined,upi,0.894,339,18,0,0,0.0,32.16,1,2.68,20,1,1,1.0,request_alternative_payment,1,3354.2
3855.74,expired_card,card,0.933,398,19,1,1,1.0,17.6,0,9.99,19,0,0,0.0,retry_now,0,0.0
4352.47,insufficient_funds,netbanking,0.579,703,22,9,3,0.3333333333333333,1.5,0,26.8,0,2,1,0.5,request_alternative_payment,0,0.0
27076.37,insufficient_funds,upi,0.876,577,20,3,3,1.0,27.33,2,0.86,8,1,1,1.0,retry_later,1,27076.37
1152.81,expired_card,netbanking,0.842,181,16,2,2,1.0,40.0,1,6.05,5,1,1,1.0,retry_now,0,0.0
7468.94,card_declined,upi,0.692,735,25,6,3,0.5,62.25,0,3.59,13,0,0,0.0,request_card_update,0,0.0
4082.73,insufficient_funds,upi,0.658,247,15,5,4,0.8,9.48,1,32.25,17,1,0,0.0,request_card_update,1,4082.73
2994.91,expired_card,upi,0.83,565,25,3,2,0.6666666666666666,24.03,2,1.37,7,2,0,0.0,retry_later,1,2994.91
4003.37,insufficient_funds,upi,0.656,353,17,2,1,0.5,3.05,2,3.8,8,1,1,1.0,retry_later,1,4003.37
8527.86,card_declined,upi,0.666,649,27,8,6,0.75,0.5,0,79.85,13,2,2,1.0,request_alternative_payment,1,8527.86
8926.79,network_error,card,0.965,398,15,0,0,0.0,11.87,3,16.77,7,1,1,1.0,retry_now,1,8926.79
5802.28,network_error,netbanking,0.693,1151,19,7,6,0.8571428571428571,67.85,0,19.2,17,1,1,1.0,retry_now,1,5802.28
11984.7,card_declined,card,0.502,648,20,8,4,0.5,7.77,1,0.6,13,1,1,1.0,request_alternative_payment,1,11984.7
13797.73,insufficient_funds,card,0.596,163,14,5,3,0.6,0.5,2,14.34,8,2,2,1.0,request_alternative_payment,1,13797.73
9607.45,network_error,upi,0.894,588,20,3,3,1.0,0.5,2,10.65,6,1,1,1.0,request_card_update,1,9607.45
3230.01,network_error,upi,0.662,313,14,4,2,0.5,14.72,0,49.23,9,0,0,0.0,retry_later,1,3230.01
7426.03,insufficient_funds,upi,0.702,665,15,7,4,0.5714285714285714,1.67,0,51.52,9,1,1,1.0,request_alternative_payment,1,7426.03
7454.36,insufficient_funds,wallet,0.88,308,15,1,1,1.0,27.93,1,6.82,15,0,0,0.0,retry_later,1,7454.36
2603.7,card_declined,upi,0.968,276,21,1,1,1.0,16.0,1,22.53,6,0,0,0.0,retry_now,1,2603.7
1424.59,insufficient_funds,wallet,0.837,488,22,3,3,1.0,66.48,1,0.25,23,2,2,1.0,retry_now,1,1424.59
991.26,network_error,upi,0.878,758,16,2,2,1.0,113.54,1,11.43,18,1,1,1.0,retry_now,1,991.26
5287.38,expired_card,card,0.724,588,15,4,4,1.0,37.84,0,11.15,6,3,2,0.6666666666666666,request_alternative_payment,1,5287.38
6346.29,insufficient_funds,upi,0.87,389,11,2,2,1.0,8.47,1,18.23,21,1,1,1.0,request_card_update,1,6346.29
1942.57,expired_card,card,0.88,496,18,1,1,1.0,22.35,0,12.81,3,0,0,0.0,retry_now,1,1942.57
11545.13,network_error,wallet,0.924,221,32,2,2,1.0,27.31,1,15.03,14,1,1,1.0,retry_now,1,11545.13
5647.5,network_error,card,0.65,437,15,9,7,0.7777777777777778,12.33,0,0.25,23,0,0,0.0,request_card_update,1,5647.5
14716.95,expired_card,card,0.805,529,16,3,3,1.0,62.55,0,14.83,7,2,1,0.5,retry_later,0,0.0
6725.23,insufficient_funds,upi,0.6,755,17,6,5,0.8333333333333334,45.39,3,25.96,19,1,0,0.0,request_alternative_payment,0,0.0
2130.53,expired_card,card,0.721,320,20,4,3,0.75,22.12,1,8.31,10,3,2,0.6666666666666666,request_card_update,1,2130.53
7214.28,insufficient_funds,card,0.961,299,21,0,0,0.0,42.14,1,30.0,18,0,0,0.0,retry_later,1,7214.28
8546.54,card_declined,card,0.449,437,16,11,8,0.7272727272727273,19.6,0,31.49,23,0,0,0.0,request_alternative_payment,0,0.0
3226.31,card_declined,netbanking,0.92,418,18,2,2,1.0,24.45,1,0.51,14,2,2,1.0,retry_later,1,3226.31
1577.38,insufficient_funds,card,0.813,942,18,4,4,1.0,5.58,2,4.96,16,3,1,0.3333333333333333,request_card_update,1,1577.38
5417.72,network_error,upi,0.782,706,18,4,4,1.0,41.8,0,2.27,3,2,2,1.0,request_card_update,1,5417.72
2245.13,card_declined,upi,0.627,455,6,2,2,1.0,12.08,1,4.05,13,1,0,0.0,request_alternative_payment,1,2245.13
12257.62,card_declined,wallet,0.766,760,21,8,8,1.0,133.76,1,44.04,18,2,1,0.5,retry_later,0,0.0
3609.96,card_declined,wallet,0.713,189,25,5,4,0.8,15.57,1,9.74,1,0,0,0.0,retry_later,0,0.0
19868.17,insufficient_funds,wallet,0.819,438,16,2,2,1.0,11.34,1,7.84,21,5,2,0.4,request_alternative_payment,1,19868.17
914.03,insufficient_funds,card,0.86,699,7,1,0,0.0,12.83,0,8.91,6,0,0,0.0,request_card_update,1,914.03
5569.33,insufficient_funds,upi,0.917,625,10,1,1,1.0,51.24,0,25.89,14,0,0,0.0,retry_later,1,5569.33
15688.88,expired_card,netbanking,0.544,290,21,6,2,0.3333333333333333,19.03,1,26.1,19,0,0,0.0,retry_now,0,0.0
2452.71,network_error,card,0.883,264,20,4,4,1.0,109.89,0,55.81,14,1,1,1.0,request_alternative_payment,1,2452.71
4402.08,card_declined,card,0.918,399,13,0,0,0.0,90.01,2,25.87,17,2,2,1.0,retry_later,0,0.0
3621.94,network_error,wallet,0.832,495,17,2,2,1.0,36.5,3,9.87,20,2,2,1.0,retry_later,0,0.0
2893.38,card_declined,card,0.697,693,16,6,4,0.6666666666666666,14.9,1,67.24,9,1,1,1.0,retry_now,0,0.0
6080.8,insufficient_funds,card,0.491,329,20,11,8,0.7272727272727273,50.02,4,29.68,10,2,0,0.0,request_card_update,0,0.0
1773.76,insufficient_funds,card,0.764,434,15,1,1,1.0,48.84,0,3.6,5,2,2,1.0,retry_later,1,1773.76
4575.26,card_declined,card,0.726,252,15,3,3,1.0,24.48,1,21.94,15,1,1,1.0,request_alternative_payment,1,4575.26
7555.18,insufficient_funds,wallet,0.795,1034,28,6,5,0.8333333333333334,36.4,3,1.38,22,1,1,1.0,retry_now,1,7555.18
4209.58,expired_card,card,0.959,449,18,3,3,1.0,6.84,1,0.26,16,1,1,1.0,retry_now,1,4209.58
2246.28,insufficient_funds,card,0.883,689,20,3,3,1.0,45.32,0,1.47,13,3,3,1.0,retry_now,1,2246.28
11399.69,card_declined,card,0.907,439,13,3,3,1.0,36.25,0,15.48,12,1,1,1.0,retry_now,1,11399.69
8967.83,card_declined,upi,0.71,409,9,4,3,0.75,15.1,0,3.69,0,1,0,0.0,retry_now,1,8967.83
2173.82,network_error,netbanking,0.998,886,16,0,0,0.0,13.34,0,0.25,12,2,2,1.0,retry_later,1,2173.82
1775.62,expired_card,upi,0.762,1003,19,4,4,1.0,5.03,0,28.02,13,2,2,1.0,retry_later,1,1775.62
2334.73,card_declined,upi,0.879,315,11,2,1,0.5,13.56,4,3.24,2,1,1,1.0,request_alternative_payment,1,2334.73
7734.23,insufficient_funds,upi,0.796,337,24,4,3,0.75,15.54,0,87.36,2,1,1,1.0,retry_later,1,7734.23
6233.24,network_error,card,0.777,446,20,2,1,0.5,2.59,0,57.36,10,3,2,0.6666666666666666,request_card_update,1,6233.24
9407.47,insufficient_funds,card,0.559,384,25,13,8,0.6153846153846154,83.58,2,10.45,19,1,0,0.0,retry_later,1,9407.47
3851.71,insufficient_funds,wallet,0.875,271,12,3,3,1.0,77.87,1,3.73,10,1,1,1.0,request_card_update,1,3851.71
2386.08,network_error,netbanking,0.772,654,29,12,9,0.75,5.08,3,7.13,15,0,0,0.0,retry_later,0,0.0
10428.21,insufficient_funds,card,0.747,596,11,4,3,0.75,0.5,1,6.36,6,1,1,1.0,request_card_update,1,10428.21
3211.31,insufficient_funds,netbanking,0.755,269,19,4,3,0.75,48.85,2,26.34,3,0,0,0.0,retry_now,1,3211.31
5804.75,card_declined,netbanking,0.804,316,22,4,3,0.75,16.48,1,41.39,2,4,4,1.0,request_alternative_payment,1,5804.75
1447.01,card_declined,netbanking,0.784,126,21,6,6,1.0,4.47,1,12.25,13,0,0,0.0,retry_later,0,0.0
3169.55,expired_card,netbanking,0.641,287,18,7,5,0.7142857142857143,60.02,1,10.28,9,1,1,1.0,retry_now,1,3169.55
11211.67,insufficient_funds,wallet,0.831,199,14,4,3,0.75,2.82,0,6.52,5,2,2,1.0,retry_later,1,11211.67
2819.1,card_declined,card,0.977,762,14,0,0,0.0,12.57,2,6.44,8,0,0,0.0,retry_later,0,0.0
9593.07,network_error,card,0.896,797,18,2,2,1.0,48.34,3,10.73,19,0,0,0.0,request_alternative_payment,1,9593.07
774.62,network_error,wallet,0.954,240,15,2,2,1.0,1.85,0,5.67,9,2,2,1.0,request_alternative_payment,1,774.62
3196.08,insufficient_funds,upi,0.756,169,24,3,2,0.6666666666666666,59.69,3,11.99,10,1,1,1.0,request_alternative_payment,1,3196.08
4359.49,card_declined,upi,0.858,288,10,1,1,1.0,3.7,0,31.39,17,1,0,0.0,retry_now,1,4359.49
20155.36,card_declined,card,0.927,306,16,0,0,0.0,42.33,0,96.0,21,1,1,1.0,retry_now,1,20155.36
1962.44,insufficient_funds,card,0.771,203,12,1,1,1.0,34.24,1,1.49,3,2,1,0.5,retry_later,1,1962.44
8552.58,insufficient_funds,wallet,0.817,627,23,4,4,1.0,3.95,2,5.3,23,2,0,0.0,request_alternative_payment,0,0.0
11646.24,network_error,card,0.904,714,13,0,0,0.0,6.68,1,4.37,5,2,1,0.5,retry_now,1,11646.24
2807.36,insufficient_funds,upi,0.825,345,10,3,3,1.0,10.87,3,16.5,11,0,0,0.0,retry_now,1,2807.36
3708.47,insufficient_funds,card,0.966,438,19,1,1,1.0,28.12,0,80.61,16,2,2,1.0,retry_now,1,3708.47
5599.86,card_declined,wallet,0.907,532,15,2,2,1.0,14.98,0,18.36,23,1,1,1.0,retry_now,1,5599.86
1528.44,insufficient_funds,card,0.845,205,19,3,3,1.0,9.99,0,11.67,9,0,0,0.0,request_card_update,1,1528.44
3474.17,insufficient_funds,wallet,0.748,536,22,3,2,0.6666666666666666,10.17,0,3.17,2,1,1,1.0,request_alternative_payment,1,3474.17
13878.31,card_declined,card,0.482,409,18,9,6,0.6666666666666666,4.26,1,36.46,22,3,1,0.3333333333333333,retry_now,1,13878.31
7595.54,expired_card,wallet,0.782,344,11,3,2,0.6666666666666666,28.38,1,18.08,11,0,0,0.0,request_alternative_payment,0,0.0
4410.72,network_error,card,0.873,1038,16,3,3,1.0,2.42,2,6.92,3,1,1,1.0,request_alternative_payment,1,4410.72
5473.38,insufficient_funds,netbanking,0.641,547,22,8,3,0.375,15.72,3,29.29,12,2,0,0.0,retry_now,0,0.0
7957.88,insufficient_funds,upi,0.892,334,19,0,0,0.0,2.05,1,47.95,17,2,2,1.0,request_alternative_payment,1,7957.88
9275.4,expired_card,card,0.446,492,19,10,5,0.5,24.08,2,7.55,5,0,0,0.0,request_card_update,0,0.0
3203.7,network_error,card,0.812,211,17,7,6,0.8571428571428571,6.53,0,7.95,20,2,2,1.0,retry_later,1,3203.7
17068.16,network_error,netbanking,0.789,453,20,4,4,1.0,46.7,1,0.42,10,2,2,1.0,request_card_update,1,17068.16
14332.31,insufficient_funds,upi,0.951,525,17,2,2,1.0,12.86,0,25.83,21,4,4,1.0,request_card_update,1,14332.31
8595.54,insufficient_funds,card,0.475,537,18,9,4,0.4444444444444444,62.96,1,14.55,19,2,1,0.5,retry_now,1,8595.54
2547.39,insufficient_funds,card,0.787,233,21,2,2,1.0,37.6,2,13.34,9,0,0,0.0,retry_now,1,2547.39
2210.59,network_error,netbanking,0.553,489,23,10,5,0.5,0.5,3,68.09,4,1,0,0.0,request_card_update,1,2210.59
3850.31,expired_card,upi,0.854,438,19,5,5,1.0,12.5,2,3.62,4,2,2,1.0,retry_now,0,0.0
5249.07,insufficient_funds,upi,0.832,425,12,2,2,1.0,4.6,2,3.0,12,2,0,0.0,request_alternative_payment,1,5249.07
1214.88,network_error,upi,0.889,456,14,1,1,1.0,17.0,2,17.46,0,1,1,1.0,retry_later,1,1214.88
7427.52,expired_card,card,0.907,320,14,0,0,0.0,76.19,1,8.02,15,0,0,0.0,request_card_update,0,0.0
14004.91,expired_card,card,0.695,137,21,7,5,0.7142857142857143,34.06,3,11.09,14,3,3,1.0,retry_now,1,14004.91
7929.72,card_declined,card,0.717,332,18,5,5,1.0,8.94,1,3.28,22,1,1,1.0,retry_later,1,7929.72
2911.29,insufficient_funds,wallet,0.797,720,14,2,1,0.5,27.64,0,11.42,2,1,1,1.0,retry_now,0,0.0
2648.29,expired_card,card,0.869,124,22,3,3,1.0,2.67,0,1.28,22,0,0,0.0,retry_now,0,0.0
6355.49,insufficient_funds,upi,0.604,712,18,8,5,0.625,3.71,4,17.9,4,1,0,0.0,request_card_update,0,0.0
4422.9,insufficient_funds,card,0.283,409,15,9,5,0.5555555555555556,16.41,0,6.44,16,5,1,0.2,retry_now,0,0.0
7126.86,insufficient_funds,card,0.727,50,20,7,5,0.7142857142857143,60.71,1,1.62,0,0,0,0.0,retry_now,0,0.0
8091.51,card_declined,upi,0.767,151,18,3,3,1.0,70.84,2,3.61,9,1,1,1.0,retry_now,1,8091.51
11976.55,insufficient_funds,upi,0.729,803,13,4,2,0.5,22.93,0,33.58,15,1,1,1.0,request_card_update,1,11976.55
2021.3,card_declined,netbanking,0.881,262,18,1,1,1.0,56.47,3,11.16,1,2,2,1.0,request_card_update,1,2021.3
5969.92,expired_card,card,0.923,811,17,3,3,1.0,11.06,1,27.11,14,3,3,1.0,request_alternative_payment,1,5969.92
3738.4,card_declined,netbanking,0.907,547,17,2,2,1.0,18.51,0,0.93,5,0,0,0.0,request_alternative_payment,1,3738.4
4620.62,expired_card,wallet,0.873,472,16,3,3,1.0,30.8,1,10.34,1,1,0,0.0,retry_now,0,0.0
9983.81,expired_card,wallet,0.89,468,21,2,2,1.0,33.04,1,12.57,12,1,0,0.0,request_card_update,1,9983.81
10891.02,network_error,card,0.683,558,18,6,5,0.8333333333333334,42.88,0,20.06,9,0,0,0.0,request_card_update,1,10891.02
15305.2,card_declined,upi,0.712,523,14,3,3,1.0,43.78,2,52.63,9,2,2,1.0,request_alternative_payment,1,15305.2
7028.06,expired_card,wallet,0.728,278,16,2,2,1.0,15.79,0,7.66,1,0,0,0.0,request_card_update,1,7028.06
4578.74,card_declined,netbanking,0.947,914,15,0,0,0.0,58.32,0,1.88,8,2,1,0.5,request_alternative_payment,1,4578.74
4084.24,insufficient_funds,card,0.846,821,20,4,4,1.0,7.42,0,13.46,21,0,0,0.0,request_card_update,1,4084.24
1248.11,expired_card,netbanking,0.986,338,13,0,0,0.0,74.99,2,7.44,4,1,0,0.0,retry_later,0,0.0
14602.98,card_declined,netbanking,0.897,301,16,2,2,1.0,4.69,0,27.94,17,3,3,1.0,retry_later,1,14602.98
3864.84,expired_card,netbanking,0.758,722,20,3,2,0.6666666666666666,15.29,3,0.25,2,3,1,0.3333333333333333,retry_later,1,3864.84
7494.4,card_declined,card,0.874,343,17,0,0,0.0,43.8,2,2.61,15,1,1,1.0,request_alternative_payment,0,0.0
8607.51,insufficient_funds,upi,0.913,623,19,2,2,1.0,7.53,0,11.73,20,2,2,1.0,request_card_update,1,8607.51
1846.3,network_error,upi,0.897,259,19,1,1,1.0,49.35,1,21.01,12,2,2,1.0,retry_later,1,1846.3
2388.73,card_declined,card,0.78,986,21,4,4,1.0,14.13,1,25.78,7,1,1,1.0,request_card_update,0,0.0
17236.92,card_declined,netbanking,0.876,425,14,2,2,1.0,25.33,3,35.99,22,0,0,0.0,retry_now,0,0.0
6307.8,expired_card,card,0.736,312,16,5,4,0.8,28.09,1,52.34,18,2,2,1.0,retry_now,1,6307.8
3142.35,card_declined,card,0.591,287,24,4,4,1.0,16.19,1,3.02,5,3,2,0.6666666666666666,request_card_update,1,3142.35
4519.31,insufficient_funds,netbanking,0.931,278,25,3,3,1.0,3.21,0,26.1,21,1,1,1.0,retry_later,1,4519.31
11922.5,network_error,card,0.93,256,17,0,0,0.0,81.97,1,71.19,8,1,1,1.0,retry_now,0,0.0
10558.06,insufficient_funds,card,0.506,634,16,8,2,0.25,20.26,1,6.02,14,1,0,0.0,retry_later,1,10558.06
1547.39,card_declined,netbanking,0.512,575,15,9,4,0.4444444444444444,23.57,1,9.16,23,1,1,1.0,request_alternative_payment,1,1547.39
18483.25,insufficient_funds,netbanking,0.913,381,17,0,0,0.0,33.56,0,3.58,5,2,2,1.0,retry_now,0,0.0
10830.39,insufficient_funds,netbanking,0.771,832,18,7,4,0.5714285714285714,33.25,0,10.46,20,1,1,1.0,request_alternative_payment,0,0.0
4425.83,expired_card,card,0.796,487,21,4,4,1.0,1.13,1,25.72,1,2,2,1.0,retry_now,1,4425.83
1927.18,insufficient_funds,upi,0.957,210,18,3,3,1.0,72.76,0,5.03,2,1,1,1.0,retry_later,1,1927.18
11619.04,network_error,card,0.653,805,20,6,4,0.6666666666666666,2.39,0,27.34,1,2,1,0.5,request_card_update,1,11619.04
7319.78,card_declined,card,0.842,683,15,3,3,1.0,17.45,1,30.08,7,3,2,0.6666666666666666,request_alternative_payment,1,7319.78
1557.68,insufficient_funds,card,0.93,637,15,1,1,1.0,48.44,0,4.28,14,0,0,0.0,request_card_update,0,0.0
4152.77,expired_card,upi,0.638,293,11,5,3,0.6,19.12,2,46.33,21,0,0,0.0,request_card_update,0,0.0
50000.0,insufficient_funds,upi,0.638,440,25,6,2,0.3333333333333333,27.92,1,27.89,11,1,1,1.0,request_card_update,0,0.0
5066.44,card_declined,card,0.604,88,27,7,4,0.5714285714285714,34.83,1,24.23,14,1,1,1.0,retry_later,1,5066.44
2761.74,network_error,netbanking,0.732,783,17,6,5,0.8333333333333334,6.5,3,42.18,0,1,1,1.0,request_alternative_payment,1,2761.74
2231.43,network_error,wallet,0.733,207,22,6,5,0.8333333333333334,24.77,3,41.5,0,3,1,0.3333333333333333,request_alternative_payment,0,0.0
20637.65,insufficient_funds,card,0.81,589,19,3,3,1.0,21.47,1,4.15,14,3,2,0.6666666666666666,retry_now,1,20637.65
9851.71,network_error,netbanking,0.847,198,21,1,1,1.0,23.33,1,1.63,12,1,1,1.0,request_card_update,1,9851.71
15415.74,expired_card,upi,0.934,360,16,0,0,0.0,7.74,2,41.36,16,1,1,1.0,retry_later,1,15415.74
6098.15,card_declined,upi,0.684,216,24,14,13,0.9285714285714286,41.06,0,31.24,16,1,1,1.0,retry_now,0,0.0
13635.18,network_error,upi,0.726,996,24,7,6,0.8571428571428571,4.3,3,0.37,23,1,1,1.0,request_card_update,1,13635.18
2536.49,card_declined,upi,0.76,169,22,5,3,0.6,2.05,1,11.74,0,3,2,0.6666666666666666,request_card_update,1,2536.49
5694.56,card_declined,card,0.775,859,18,5,4,0.8,4.76,2,17.14,17,0,0,0.0,request_alternative_payment,1,5694.56
6290.75,card_declined,upi,0.678,626,17,2,1,0.5,7.86,1,10.9,11,2,0,0.0,retry_later,1,6290.75
15110.58,insufficient_funds,card,0.851,356,11,2,2,1.0,10.22,0,56.62,21,0,0,0.0,request_card_update,1,15110.58
6452.79,network_error,card,0.793,377,12,4,4,1.0,53.87,1,24.53,11,0,0,0.0,retry_now,1,6452.79
3031.41,insufficient_funds,upi,0.553,357,20,9,5,0.5555555555555556,12.38,0,26.99,0,1,0,0.0,request_alternative_payment,0,0.0
5262.98,insufficient_funds,card,0.459,661,18,9,2,0.2222222222222222,0.5,2,10.57,8,0,0,0.0,retry_later,1,5262.98
1307.75,card_declined,upi,0.866,252,20,2,2,1.0,0.82,1,25.36,17,0,0,0.0,request_card_update,1,1307.75
780.88,insufficient_funds,upi,0.863,231,17,2,2,1.0,38.67,2,26.0,9,2,1,0.5,retry_later,0,0.0
9723.16,card_declined,card,0.821,720,17,4,4,1.0,48.55,1,7.14,23,2,1,0.5,request_alternative_payment,0,0.0
